feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,label
24.0,25.0,64.0,4.0,3.0,12.0,18.0,9.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,0.9219289189973927,1.0
12.0,1.0,2.0,24.0,10.0,2.0,3.0,90.0,1.0,0.0,1.0,2.0,9.0,1.0,2.0,1.0,0.7657841336607306,0.8657841336607306
18.0,6.0,16.0,8.0,70.0,8.0,32.0,20.0,3.0,1.0,6.0,2.0,3.0,2.0,4.0,1.0,0.8199718226871268,0.9199718226871267
12.0,7.0,10.0,24.0,20.0,5.0,36.0,42.0,1.0,6.0,3.0,5.0,8.0,4.0,5.0,1.0,0.6402913757205406,0.6402913757205406
14.0,10.0,27.0,0.0,0.0,6.0,4.0,10.0,5.0,9.0,6.0,9.0,7.0,5.0,0.0,9.0,0.2733216474245023,0.2733216474245023
56.0,6.0,18.0,40.0,1.0,20.0,2.0,40.0,1.0,1.0,7.0,3.0,0.0,1.0,1.0,3.0,0.8378994400870031,1.0
30.0,4.0,4.0,35.0,0.0,6.0,6.0,48.0,7.0,0.0,3.0,2.0,10.0,5.0,1.0,2.0,0.5854998527065398,0.5854998527065398
9.0,1.0,2.0,100.0,14.0,2.0,1.0,90.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.9489059048297587,1.0
45.0,63.0,8.0,16.0,0.0,36.0,12.0,10.0,4.0,2.0,7.0,6.0,1.0,5.0,4.0,3.0,0.7128565174103512,0.8128565174103511
48.0,24.0,10.0,14.0,1.0,28.0,4.0,16.0,2.0,5.0,9.0,5.0,0.0,3.0,0.0,6.0,0.6211345528200695,0.7211345528200694
16.0,56.0,80.0,3.0,36.0,6.0,12.0,4.0,0.0,1.0,2.0,2.0,5.0,1.0,4.0,3.0,0.8842438111865497,1.0
10.0,10.0,24.0,8.0,50.0,7.0,63.0,10.0,3.0,9.0,2.0,2.0,5.0,6.0,2.0,3.0,0.7020802423275182,0.9020802423275182
49.0,24.0,10.0,0.0,0.0,12.0,3.0,9.0,0.0,5.0,3.0,4.0,10.0,1.0,2.0,8.0,0.5065688282611001,0.6065688282611
24.0,4.0,2.0,21.0,9.0,20.0,2.0,30.0,2.0,3.0,1.0,4.0,8.0,8.0,1.0,7.0,0.5291089271925673,0.6291089271925673
24.0,2.0,1.0,36.0,5.0,5.0,10.0,70.0,2.0,1.0,0.0,5.0,4.0,4.0,9.0,3.0,0.6681796101764851,0.7681796101764851
6.0,2.0,35.0,20.0,90.0,1.0,24.0,48.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.9661296148801867,1.0
50.0,21.0,6.0,0.0,2.0,54.0,14.0,8.0,5.0,4.0,5.0,8.0,1.0,3.0,5.0,2.0,0.654830860157911,0.654830860157911
24.0,3.0,2.0,18.0,7.0,8.0,8.0,40.0,2.0,2.0,1.0,7.0,6.0,2.0,7.0,6.0,0.5459880777359615,0.5459880777359615
12.0,3.0,6.0,2.0,70.0,4.0,32.0,20.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,0.845091720896488,0.945091720896488
10.0,6.0,12.0,3.0,0.0,10.0,16.0,10.0,3.0,5.0,1.0,2.0,10.0,9.0,6.0,3.0,0.3365007751370624,0.3365007751370624
36.0,30.0,8.0,3.0,0.0,21.0,12.0,9.0,5.0,1.0,7.0,2.0,3.0,4.0,4.0,0.0,0.6658443317457203,0.6658443317457203
20.0,2.0,1.0,54.0,2.0,20.0,3.0,90.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.9626993425442634,1.0
50.0,16.0,3.0,32.0,0.0,35.0,10.0,18.0,5.0,6.0,2.0,4.0,1.0,2.0,3.0,7.0,0.7067455650654412,0.8067455650654412
48.0,8.0,6.0,30.0,4.0,15.0,12.0,42.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.9893729362746299,0.9893729362746299
25.0,14.0,8.0,9.0,9.0,12.0,12.0,20.0,0.0,5.0,2.0,8.0,8.0,1.0,4.0,8.0,0.47829564877836767,0.47829564877836767
12.0,70.0,64.0,12.0,63.0,6.0,30.0,8.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,0.9618890614488316,1.0
30.0,100.0,40.0,7.0,6.0,24.0,15.0,3.0,1.0,0.0,6.0,6.0,1.0,2.0,2.0,2.0,0.8395580833774621,0.939558083377462
9.0,1.0,4.0,18.0,12.0,2.0,8.0,100.0,0.0,0.0,3.0,7.0,4.0,1.0,7.0,0.0,0.7146883489693745,0.8146883489693745
12.0,9.0,16.0,5.0,80.0,4.0,40.0,15.0,4.0,8.0,0.0,4.0,2.0,3.0,3.0,2.0,0.7537480340134456,0.9537480340134455
20.0,18.0,15.0,21.0,0.0,10.0,8.0,10.0,1.0,3.0,2.0,4.0,9.0,9.0,2.0,3.0,0.5006138737732411,0.5006138737732411
35.0,10.0,6.0,54.0,0.0,32.0,2.0,40.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,6.0,0.8256654311858522,0.9256654311858522
54.0,48.0,14.0,8.0,0.0,24.0,6.0,12.0,3.0,2.0,5.0,2.0,6.0,5.0,1.0,1.0,0.7601733512070896,0.7601733512070896
27.0,7.0,2.0,80.0,0.0,4.0,4.0,45.0,6.0,6.0,1.0,2.0,4.0,3.0,0.0,4.0,0.7422568396784113,0.9422568396784112
40.0,3.0,1.0,12.0,0.0,10.0,2.0,40.0,6.0,2.0,0.0,4.0,1.0,3.0,1.0,6.0,0.6771193144769507,0.7771193144769507
10.0,2.0,4.0,48.0,18.0,4.0,9.0,90.0,3.0,1.0,3.0,2.0,7.0,3.0,0.0,1.0,0.8393843224907258,0.9393843224907258
12.0,35.0,64.0,5.0,27.0,3.0,24.0,15.0,1.0,2.0,0.0,4.0,6.0,2.0,2.0,2.0,0.8660570353714165,0.9660570353714165
24.0,2.0,4.0,20.0,15.0,2.0,10.0,63.0,2.0,1.0,3.0,1.0,2.0,1.0,9.0,2.0,0.7430847145148957,0.8430847145148956
16.0,2.0,4.0,9.0,10.0,12.0,5.0,30.0,0.0,1.0,3.0,8.0,9.0,4.0,4.0,7.0,0.42718949938750217,0.5271894993875021
18.0,9.0,14.0,50.0,0.0,32.0,2.0,27.0,3.0,8.0,5.0,5.0,3.0,4.0,1.0,6.0,0.6245684672186097,0.6245684672186097
35.0,8.0,3.0,14.0,4.0,40.0,12.0,27.0,2.0,7.0,2.0,5.0,0.0,6.0,1.0,6.0,0.6492626202958081,0.749262620295808
24.0,2.0,3.0,45.0,8.0,5.0,4.0,70.0,2.0,1.0,2.0,4.0,7.0,4.0,3.0,3.0,0.7498192274478063,0.8498192274478062
21.0,1.0,3.0,12.0,10.0,2.0,8.0,70.0,4.0,0.0,2.0,1.0,9.0,1.0,2.0,3.0,0.6890684093387845,0.7890684093387845
16.0,3.0,5.0,56.0,18.0,1.0,12.0,50.0,0.0,2.0,4.0,1.0,7.0,0.0,1.0,5.0,0.771829463496128,0.871829463496128
30.0,4.0,8.0,54.0,0.0,7.0,6.0,25.0,7.0,0.0,7.0,3.0,10.0,6.0,1.0,0.0,0.523693272065105,0.523693272065105
10.0,6.0,7.0,36.0,5.0,9.0,6.0,30.0,3.0,5.0,6.0,5.0,4.0,8.0,1.0,7.0,0.49210057656651357,0.49210057656651357
15.0,42.0,24.0,15.0,0.0,10.0,8.0,10.0,2.0,1.0,5.0,2.0,9.0,9.0,2.0,3.0,0.5518473988290378,0.5518473988290378
8.0,1.0,4.0,16.0,20.0,1.0,21.0,50.0,2.0,0.0,3.0,6.0,8.0,0.0,4.0,5.0,0.6111422894540874,0.6111422894540874
20.0,80.0,20.0,7.0,27.0,42.0,30.0,6.0,1.0,2.0,1.0,6.0,6.0,1.0,1.0,1.0,0.851446380933378,0.951446380933378
8.0,1.0,8.0,3.0,70.0,1.0,32.0,45.0,2.0,0.0,2.0,2.0,3.0,0.0,4.0,4.0,0.8672707872885898,1.0
20.0,2.0,8.0,15.0,12.0,6.0,10.0,63.0,1.0,1.0,2.0,2.0,1.0,1.0,9.0,2.0,0.7481114769157096,0.8481114769157095
18.0,10.0,40.0,16.0,10.0,4.0,9.0,18.0,3.0,3.0,3.0,0.0,9.0,3.0,0.0,3.0,0.6662522386112826,0.6662522386112826
42.0,10.0,3.0,60.0,0.0,32.0,1.0,40.0,1.0,3.0,2.0,4.0,2.0,4.0,0.0,6.0,0.8212818132613755,0.9212818132613755
25.0,60.0,18.0,12.0,0.0,70.0,18.0,4.0,0.0,4.0,3.0,1.0,5.0,3.0,7.0,0.0,0.8258095548805482,0.9258095548805482
36.0,21.0,5.0,56.0,0.0,4.0,8.0,25.0,5.0,4.0,4.0,1.0,9.0,3.0,2.0,0.0,0.6715055246754636,0.7715055246754636
42.0,81.0,100.0,2.0,0.0,64.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.9883152336753831,1.0
12.0,6.0,56.0,12.0,90.0,1.0,9.0,15.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,0.956665727916074,1.0
63.0,14.0,1.0,80.0,0.0,12.0,4.0,45.0,2.0,5.0,0.0,2.0,4.0,1.0,0.0,4.0,0.870034612686603,1.0
16.0,2.0,20.0,27.0,27.0,2.0,6.0,60.0,0.0,1.0,1.0,6.0,6.0,1.0,5.0,4.0,0.7367485188896442,0.8367485188896442
6.0,2.0,48.0,24.0,100.0,1.0,15.0,25.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.9730491235154541,1.0
24.0,24.0,15.0,8.0,81.0,4.0,12.0,14.0,2.0,5.0,2.0,7.0,0.0,0.0,1.0,5.0,0.774257812759386,0.9742578127593859
35.0,90.0,40.0,7.0,0.0,48.0,5.0,6.0,2.0,1.0,6.0,6.0,3.0,2.0,4.0,1.0,0.8131585120991209,1.0
15.0,6.0,8.0,1.0,50.0,4.0,50.0,12.0,2.0,1.0,2.0,0.0,5.0,3.0,5.0,1.0,0.8097626295283282,0.9097626295283282
20.0,1.0,1.0,63.0,1.0,10.0,1.0,100.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.9713512705856845,1.0
20.0,24.0,21.0,8.0,9.0,7.0,15.0,6.0,1.0,5.0,4.0,2.0,8.0,6.0,2.0,1.0,0.5934771869669423,0.5934771869669423
24.0,70.0,80.0,3.0,2.0,32.0,6.0,4.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,0.9056996741190575,1.0
6.0,2.0,16.0,48.0,81.0,3.0,15.0,70.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,0.9586161919562971,1.0
12.0,9.0,12.0,18.0,21.0,8.0,2.0,20.0,4.0,8.0,1.0,7.0,4.0,7.0,1.0,8.0,0.44084027867571945,0.44084027867571945
48.0,9.0,4.0,35.0,3.0,16.0,4.0,54.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,3.0,0.9278040173030616,1.0
40.0,4.0,2.0,8.0,0.0,8.0,9.0,40.0,6.0,3.0,1.0,7.0,2.0,7.0,0.0,6.0,0.5471234077642951,0.6471234077642951
25.0,48.0,40.0,2.0,9.0,30.0,4.0,4.0,0.0,2.0,3.0,1.0,8.0,7.0,0.0,0.0,0.7302781925878634,0.7302781925878634
12.0,8.0,5.0,10.0,18.0,28.0,6.0,20.0,1.0,7.0,4.0,9.0,7.0,3.0,5.0,8.0,0.4228489380237416,0.4228489380237416
8.0,12.0,10.0,0.0,6.0,4.0,16.0,6.0,7.0,1.0,9.0,5.0,1.0,3.0,6.0,5.0,0.35403725286813614,0.35403725286813614
42.0,4.0,2.0,50.0,8.0,9.0,6.0,54.0,1.0,0.0,1.0,5.0,2.0,0.0,1.0,3.0,0.9557278130246504,1.0
40.0,18.0,9.0,49.0,1.0,16.0,8.0,48.0,3.0,3.0,8.0,0.0,0.0,0.0,2.0,2.0,0.8127247072066544,1.0
30.0,3.0,2.0,8.0,28.0,8.0,24.0,36.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,5.0,0.7986132101034186,0.8986132101034185
12.0,2.0,9.0,20.0,80.0,1.0,16.0,63.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.941268512226295,1.0
18.0,27.0,20.0,7.0,6.0,30.0,4.0,9.0,3.0,6.0,8.0,6.0,5.0,1.0,0.0,8.0,0.5112635488076143,0.5112635488076143
12.0,2.0,16.0,15.0,63.0,1.0,16.0,54.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,3.0,0.8758110015673137,1.0
30.0,6.0,6.0,18.0,0.0,7.0,16.0,24.0,7.0,5.0,1.0,3.0,10.0,6.0,6.0,2.0,0.45215752627975636,0.45215752627975636
42.0,16.0,5.0,20.0,0.0,30.0,4.0,9.0,1.0,6.0,4.0,8.0,4.0,7.0,0.0,8.0,0.5069447770645309,0.6069447770645309
30.0,16.0,10.0,18.0,0.0,40.0,4.0,10.0,1.0,6.0,3.0,7.0,1.0,6.0,0.0,9.0,0.5458434582586882,0.6458434582586882
20.0,5.0,7.0,32.0,6.0,6.0,6.0,60.0,1.0,4.0,6.0,4.0,1.0,1.0,1.0,4.0,0.771010730904448,0.871010730904448
24.0,3.0,2.0,70.0,4.0,4.0,4.0,72.0,5.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,0.8633612385352543,1.0
16.0,14.0,32.0,3.0,10.0,48.0,10.0,12.0,0.0,5.0,4.0,2.0,9.0,2.0,3.0,1.0,0.6748859671463215,0.6748859671463215
40.0,100.0,54.0,8.0,0.0,49.0,18.0,4.0,3.0,0.0,3.0,2.0,5.0,0.0,7.0,0.0,0.8513973519928238,1.0
8.0,48.0,90.0,3.0,0.0,35.0,6.0,4.0,2.0,2.0,1.0,2.0,7.0,2.0,1.0,3.0,0.8362379701808592,0.9362379701808592
25.0,6.0,2.0,6.0,10.0,16.0,30.0,27.0,0.0,1.0,1.0,5.0,3.0,0.0,7.0,6.0,0.6689175565424318,0.6689175565424318
10.0,4.0,4.0,21.0,0.0,6.0,10.0,32.0,9.0,0.0,3.0,4.0,10.0,5.0,3.0,4.0,0.4129953636087917,0.4129953636087917
32.0,3.0,1.0,56.0,4.0,12.0,4.0,80.0,4.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,0.9164912723417105,1.0
24.0,60.0,63.0,4.0,0.0,56.0,18.0,12.0,5.0,4.0,2.0,0.0,1.0,1.0,7.0,4.0,0.809671060919653,1.0
15.0,6.0,5.0,28.0,30.0,4.0,15.0,54.0,2.0,1.0,4.0,3.0,7.0,3.0,2.0,3.0,0.757121230807547,0.757121230807547
16.0,2.0,3.0,24.0,30.0,3.0,30.0,63.0,6.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,0.7688674822361619,0.8688674822361618
18.0,16.0,80.0,10.0,9.0,7.0,8.0,12.0,3.0,6.0,2.0,3.0,8.0,6.0,2.0,4.0,0.64344782249356,0.74344782249356
20.0,3.0,5.0,32.0,27.0,4.0,6.0,70.0,1.0,2.0,4.0,4.0,6.0,0.0,1.0,3.0,0.8235498987903921,0.9235498987903921
30.0,50.0,72.0,4.0,1.0,24.0,12.0,3.0,1.0,5.0,1.0,3.0,0.0,2.0,1.0,2.0,0.9144911012278955,1.0
90.0,21.0,2.0,0.0,0.0,60.0,7.0,10.0,1.0,4.0,1.0,4.0,2.0,4.0,6.0,3.0,0.8026958930967941,0.9026958930967941
24.0,10.0,9.0,0.0,1.0,40.0,3.0,10.0,2.0,9.0,8.0,9.0,0.0,3.0,2.0,9.0,0.37759487314961815,0.37759487314961815
24.0,3.0,4.0,30.0,10.0,6.0,8.0,40.0,5.0,2.0,0.0,7.0,3.0,5.0,2.0,6.0,0.6366292029609297,0.6366292029609297
18.0,4.0,8.0,50.0,70.0,2.0,2.0,40.0,3.0,3.0,7.0,5.0,3.0,1.0,1.0,6.0,0.7362548137699109,0.8362548137699108
70.0,32.0,10.0,0.0,30.0,24.0,24.0,2.0,3.0,4.0,3.0,1.0,7.0,2.0,5.0,1.0,0.772487279336428,0.872487279336428
50.0,42.0,18.0,48.0,0.0,63.0,4.0,16.0,5.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.9174713200903916,1.0
36.0,8.0,3.0,32.0,5.0,5.0,10.0,49.0,0.0,2.0,2.0,4.0,4.0,4.0,9.0,0.0,0.6853614839621115,0.7853614839621115
6.0,9.0,40.0,8.0,54.0,6.0,6.0,10.0,1.0,8.0,6.0,7.0,3.0,5.0,1.0,9.0,0.5110846790997254,0.6110846790997254
25.0,16.0,3.0,12.0,4.0,40.0,12.0,27.0,0.0,6.0,2.0,4.0,0.0,6.0,1.0,6.0,0.6893701532455214,0.7893701532455214
45.0,14.0,4.0,36.0,0.0,40.0,2.0,50.0,4.0,5.0,0.0,5.0,1.0,6.0,1.0,5.0,0.7499717334584955,0.8499717334584955
7.0,4.0,8.0,27.0,10.0,3.0,5.0,40.0,6.0,0.0,2.0,6.0,9.0,2.0,4.0,6.0,0.5025386193884382,0.5025386193884382
18.0,8.0,40.0,20.0,100.0,1.0,6.0,24.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,0.947968901477226,1.0
6.0,6.0,80.0,15.0,45.0,1.0,28.0,24.0,1.0,1.0,2.0,2.0,4.0,0.0,3.0,2.0,0.9143407124752213,1.0
32.0,50.0,72.0,12.0,0.0,21.0,8.0,14.0,4.0,5.0,1.0,4.0,1.0,4.0,2.0,5.0,0.8129403821162612,1.0
35.0,10.0,9.0,7.0,2.0,24.0,12.0,9.0,2.0,9.0,8.0,6.0,1.0,2.0,1.0,8.0,0.4613110466630938,0.4613110466630938
42.0,20.0,15.0,5.0,64.0,9.0,16.0,7.0,1.0,8.0,2.0,4.0,0.0,8.0,0.0,6.0,0.6788752381635964,0.7788752381635964
20.0,15.0,16.0,1.0,24.0,3.0,60.0,6.0,1.0,2.0,6.0,0.0,5.0,2.0,4.0,1.0,0.7733800812755599,0.7733800812755599
27.0,6.0,2.0,30.0,0.0,7.0,4.0,27.0,6.0,5.0,1.0,7.0,4.0,6.0,0.0,6.0,0.5097760725366614,0.5097760725366614
16.0,7.0,2.0,27.0,2.0,10.0,9.0,60.0,0.0,6.0,1.0,6.0,1.0,3.0,8.0,4.0,0.6206556328868258,0.6206556328868258
12.0,2.0,28.0,2.0,100.0,6.0,30.0,15.0,1.0,1.0,3.0,1.0,0.0,5.0,1.0,2.0,0.9035624609139906,1.0
15.0,4.0,6.0,20.0,0.0,7.0,1.0,36.0,2.0,3.0,1.0,8.0,2.0,6.0,0.0,5.0,0.5730616618873063,0.5730616618873063
35.0,32.0,15.0,0.0,0.0,28.0,3.0,4.0,2.0,4.0,2.0,2.0,10.0,3.0,2.0,3.0,0.6573448659016611,0.6573448659016611
8.0,7.0,40.0,12.0,81.0,2.0,36.0,32.0,2.0,6.0,3.0,1.0,0.0,1.0,0.0,4.0,0.8706081395756501,1.0
8.0,5.0,32.0,6.0,10.0,3.0,32.0,35.0,2.0,4.0,4.0,5.0,9.0,2.0,4.0,2.0,0.6121762682171483,0.6121762682171483
20.0,12.0,12.0,4.0,0.0,14.0,6.0,16.0,1.0,1.0,1.0,0.0,10.0,5.0,5.0,0.0,0.540867186500379,0.540867186500379
18.0,15.0,24.0,18.0,90.0,2.0,6.0,20.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.9279811421120548,1.0
24.0,8.0,20.0,6.0,10.0,6.0,15.0,20.0,5.0,2.0,1.0,5.0,9.0,5.0,2.0,1.0,0.5708136422064596,0.5708136422064596
28.0,10.0,5.0,9.0,8.0,27.0,12.0,10.0,3.0,9.0,4.0,8.0,7.0,6.0,1.0,9.0,0.4021455809147455,0.4021455809147455
42.0,90.0,63.0,0.0,0.0,48.0,4.0,3.0,1.0,1.0,2.0,5.0,0.0,2.0,0.0,2.0,0.9276581537789779,1.0
30.0,32.0,70.0,0.0,0.0,6.0,14.0,2.0,7.0,4.0,3.0,2.0,9.0,5.0,5.0,1.0,0.5947054234513207,0.6947054234513207
15.0,12.0,5.0,28.0,27.0,32.0,15.0,36.0,2.0,1.0,4.0,3.0,6.0,4.0,2.0,5.0,0.7546988529813516,0.7546988529813516
18.0,2.0,1.0,40.0,10.0,4.0,10.0,70.0,3.0,1.0,0.0,6.0,3.0,3.0,9.0,3.0,0.668103448275862,0.768103448275862
18.0,8.0,20.0,35.0,20.0,3.0,3.0,36.0,3.0,2.0,1.0,2.0,8.0,2.0,2.0,0.0,0.7621925609713073,0.7621925609713073
28.0,35.0,24.0,18.0,0.0,16.0,6.0,16.0,3.0,2.0,5.0,3.0,9.0,6.0,5.0,0.0,0.6097540487770458,0.6097540487770458
16.0,49.0,40.0,24.0,72.0,6.0,24.0,16.0,0.0,0.0,3.0,5.0,1.0,1.0,2.0,0.0,0.9255091661173412,1.0
18.0,2.0,1.0,90.0,14.0,8.0,1.0,100.0,3.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,0.9221249727714812,1.0
12.0,1.0,2.0,70.0,2.0,2.0,1.0,90.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.965275814459884,1.0
60.0,80.0,70.0,0.0,0.0,24.0,6.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.92543208721931,1.0
42.0,40.0,30.0,12.0,0.0,56.0,2.0,8.0,1.0,3.0,7.0,4.0,1.0,1.0,1.0,2.0,0.8300188538279859,1.0
12.0,8.0,40.0,2.0,24.0,3.0,16.0,10.0,1.0,7.0,6.0,1.0,2.0,2.0,6.0,9.0,0.5208955205893578,0.6208955205893578
28.0,9.0,50.0,9.0,0.0,16.0,1.0,20.0,3.0,8.0,5.0,8.0,3.0,6.0,0.0,8.0,0.4987889694105373,0.4987889694105373
18.0,20.0,8.0,18.0,81.0,20.0,6.0,15.0,3.0,1.0,2.0,3.0,0.0,8.0,1.0,2.0,0.8072092531779147,0.9072092531779147
12.0,9.0,20.0,20.0,72.0,4.0,30.0,24.0,4.0,8.0,1.0,1.0,1.0,3.0,1.0,5.0,0.7669755009051125,0.9669755009051124
16.0,1.0,1.0,70.0,5.0,6.0,3.0,100.0,0.0,0.0,0.0,3.0,4.0,1.0,2.0,0.0,0.9506224451602914,1.0
28.0,14.0,32.0,3.0,6.0,16.0,16.0,20.0,3.0,5.0,4.0,2.0,5.0,6.0,6.0,1.0,0.6408476539501277,0.6408476539501277
12.0,7.0,8.0,30.0,7.0,16.0,2.0,40.0,1.0,6.0,7.0,7.0,6.0,6.0,1.0,6.0,0.5018621723850802,0.5018621723850802
10.0,8.0,6.0,6.0,16.0,10.0,40.0,27.0,3.0,7.0,1.0,1.0,6.0,9.0,6.0,6.0,0.49807776901860906,0.49807776901860906
12.0,6.0,20.0,42.0,81.0,3.0,20.0,35.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.9712921671547442,1.0
16.0,63.0,63.0,2.0,0.0,32.0,20.0,2.0,6.0,2.0,2.0,1.0,8.0,4.0,1.0,1.0,0.7583368715635231,0.9583368715635232
24.0,9.0,4.0,45.0,8.0,12.0,15.0,30.0,2.0,8.0,3.0,4.0,7.0,1.0,2.0,7.0,0.6036770087744173,0.6036770087744173
20.0,3.0,4.0,8.0,40.0,4.0,18.0,36.0,1.0,2.0,3.0,2.0,6.0,0.0,3.0,5.0,0.7584167164861337,0.7584167164861337
18.0,4.0,7.0,50.0,20.0,4.0,4.0,60.0,3.0,0.0,6.0,5.0,8.0,3.0,3.0,4.0,0.6659784934136892,0.6659784934136892
56.0,10.0,1.0,48.0,0.0,60.0,1.0,63.0,1.0,3.0,0.0,2.0,2.0,4.0,0.0,2.0,0.9297429283586565,1.0
6.0,8.0,18.0,10.0,21.0,20.0,3.0,9.0,1.0,7.0,7.0,9.0,4.0,1.0,2.0,8.0,0.4177529638086753,0.4177529638086753
16.0,1.0,2.0,30.0,7.0,2.0,4.0,90.0,0.0,0.0,1.0,7.0,6.0,1.0,3.0,1.0,0.7633662335057925,0.8633662335057924
30.0,3.0,2.0,20.0,0.0,20.0,2.0,36.0,7.0,2.0,1.0,8.0,3.0,1.0,1.0,5.0,0.6028145753215,0.7028145753214999
50.0,32.0,3.0,24.0,1.0,35.0,15.0,14.0,5.0,4.0,2.0,2.0,0.0,2.0,2.0,5.0,0.8135728005393242,0.9135728005393242
32.0,72.0,100.0,1.0,20.0,12.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9739889683166039,1.0
12.0,28.0,56.0,40.0,18.0,2.0,12.0,30.0,1.0,3.0,1.0,3.0,7.0,1.0,1.0,1.0,0.8563488385776753,0.9563488385776753
12.0,49.0,40.0,40.0,72.0,3.0,16.0,20.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,0.9529470646935789,1.0
9.0,1.0,14.0,8.0,100.0,1.0,18.0,45.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,4.0,0.878959117488515,1.0
9.0,4.0,12.0,20.0,50.0,2.0,10.0,30.0,0.0,3.0,4.0,8.0,5.0,1.0,3.0,7.0,0.6155702676554353,0.7155702676554353
28.0,6.0,20.0,7.0,54.0,2.0,32.0,25.0,3.0,1.0,1.0,6.0,3.0,1.0,4.0,0.0,0.8278396489136403,0.8278396489136403
30.0,36.0,30.0,4.0,0.0,56.0,3.0,8.0,1.0,5.0,7.0,0.0,1.0,1.0,2.0,2.0,0.881637905130931,1.0
16.0,7.0,5.0,24.0,40.0,6.0,40.0,32.0,0.0,6.0,4.0,5.0,3.0,1.0,6.0,4.0,0.7121765983206042,0.7121765983206042
16.0,21.0,18.0,6.0,16.0,24.0,20.0,8.0,6.0,4.0,7.0,1.0,6.0,2.0,1.0,2.0,0.6529992616140762,0.6529992616140762
100.0,16.0,1.0,0.0,0.0,42.0,6.0,8.0,0.0,6.0,0.0,7.0,0.0,1.0,1.0,7.0,0.7196349395979492,0.8196349395979492
48.0,24.0,5.0,10.0,0.0,40.0,4.0,6.0,2.0,5.0,4.0,3.0,3.0,6.0,0.0,5.0,0.6993437765078447,0.7993437765078447
6.0,5.0,4.0,54.0,45.0,2.0,9.0,50.0,1.0,4.0,3.0,3.0,4.0,1.0,0.0,5.0,0.8203225137636802,0.8203225137636802
60.0,20.0,9.0,0.0,0.0,56.0,6.0,5.0,4.0,8.0,8.0,9.0,1.0,1.0,1.0,4.0,0.5618640032578271,0.6618640032578271
36.0,40.0,50.0,7.0,4.0,12.0,3.0,6.0,0.0,6.0,5.0,6.0,0.0,1.0,2.0,5.0,0.728861687764589,0.728861687764589
28.0,21.0,16.0,12.0,0.0,6.0,6.0,36.0,3.0,4.0,6.0,1.0,9.0,1.0,5.0,5.0,0.5798295088033915,0.5798295088033915
36.0,4.0,3.0,50.0,16.0,4.0,4.0,70.0,0.0,0.0,2.0,5.0,6.0,3.0,3.0,3.0,0.8088646898672204,0.9088646898672204
25.0,32.0,9.0,4.0,20.0,20.0,12.0,9.0,0.0,4.0,0.0,0.0,8.0,8.0,1.0,0.0,0.6496941732026137,0.6496941732026137
9.0,1.0,10.0,40.0,20.0,1.0,2.0,72.0,0.0,0.0,3.0,6.0,8.0,0.0,1.0,1.0,0.7370930716614225,0.8370930716614224
64.0,90.0,90.0,2.0,0.0,28.0,4.0,4.0,0.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0,0.9385931645895136,1.0
10.0,10.0,24.0,32.0,45.0,7.0,27.0,20.0,3.0,9.0,2.0,4.0,4.0,6.0,6.0,8.0,0.5746638378826776,0.6746638378826776
12.0,5.0,4.0,48.0,18.0,2.0,9.0,50.0,1.0,4.0,3.0,2.0,7.0,1.0,0.0,5.0,0.7383405983849827,0.7383405983849827
